OBJECTID,location,population,population_white,population_white_only,population_hispanic,population_black,population_asian,population_native,population_native_islander,population_other,population_two_or_more,male_population,population_white_male,population_white_only_male,population_hispanic_male,population_black_male,population_asian_male,population_native_male,population_native_islander_male,population_other_male,population_two_or_more_male,female_population,population_white_female,population_white_only_female,population_hispanic_female,population_black_female,population_asian_female,population_native_female,population_native_islander_female,population_other_female,population_two_or_more_female,pct_white,pct_white_only,pct_hispanic,pct_black,pct_asian,pct_native,pct_native_islander,pct_other,pct_two_or_more,pop_num,pop_white_num,pop_black_num,pop_white_only_num,pop_hispanic_num,pop_native_islander_num,pop_other_num,pop_two_or_more_num,pop_native_num,pop_asian_num,majority_race,GEOIDFQ
700,"Juana Díaz Municipio, Puerto Rico",46276,7149,85,46150,2608,1,8,0,2138,34372,21913,3660,79,21793,1332,1,8,0,1167,15745,24363,3489,6,24357,1276,0,0,0,971,18627,15.44861267,0.183680526,99.72772063,5.635750713,0.002160947,0.017287579,0,4.620105454,74.27608263,46276,7149,2608,85,46150,0,2138,34372,8,1,Hispanic/Latino,0500000US72075
701,"Pepin County, Wisconsin",7372,7050,6989,180,21,35,10,0,90,166,3778,3638,3604,103,21,0,6,0,36,77,3594,3412,3385,77,0,35,4,0,54,89,95.63212154,94.8046663,2.441671188,0.284861639,0.474769398,0.135648399,0,1.220835594,2.251763429,7372,7050,21,6989,180,0,90,166,10,35,White,0500000US55091
702,"Chilton County, Alabama",45500,36815,35082,4489,4175,222,616,156,1365,2151,22245,18089,16928,2451,2025,20,486,99,770,756,23255,18726,18154,2038,2150,202,130,57,595,1395,80.91208791,77.1032967,9.865934066,9.175824176,0.487912088,1.353846154,0.342857143,3,4.727472527,45500,36815,4175,35082,4489,156,1365,2151,616,222,White,0500000US01021
703,"Newton County, Texas",12193,9187,9168,415,2185,84,73,20,54,590,6197,4695,4695,155,1178,2,23,20,54,225,5996,4492,4473,260,1007,82,50,0,0,365,75.34651029,75.19068318,3.403592225,17.9201181,0.688919872,0.598704175,0.164028541,0.442877061,4.838841959,12193,9187,2185,9168,415,20,54,590,73,84,White,0500000US48351
704,"Hockley County, Texas",21455,13547,9631,10644,769,49,82,0,1568,5440,10676,6818,4733,5400,333,41,34,0,667,2783,10779,6729,4898,5244,436,8,48,0,901,2657,63.14145887,44.88930319,49.61081333,3.584246096,0.228384992,0.382195292,0,7.308319739,25.35539501,21455,13547,769,9631,10644,0,1568,5440,82,49,White,0500000US48219
705,"Baldwin County, Georgia",43669,22907,22565,1206,18234,735,27,108,428,1230,21976,11694,11495,643,9008,291,20,108,208,647,21693,11213,11070,563,9226,444,7,0,220,583,52.45597563,51.67281138,2.76168449,41.75502072,1.683116169,0.061828757,0.247315029,0.9801003,2.816643385,43669,22907,18234,22565,1206,108,428,1230,27,735,White,0500000US13009
706,"Transylvania County, North Carolina",33243,29675,29335,1635,1302,180,41,0,260,1785,16098,14383,14152,747,775,81,8,0,106,745,17145,15292,15183,888,527,99,33,0,154,1040,89.26691334,88.24414162,4.918328671,3.916614024,0.541467377,0.123334236,0,0.782119544,5.369551485,33243,29675,1302,29335,1635,0,260,1785,41,180,White,0500000US37175
707,"Surry County, North Carolina",71407,61533,58254,8674,2680,456,152,39,2354,4193,34802,30059,28348,4276,1556,155,74,21,1105,1832,36605,31474,29906,4398,1124,301,78,18,1249,2361,86.17222401,81.58023723,12.14726848,3.753133446,0.638592855,0.212864285,0.054616494,3.296595572,5.871973336,71407,61533,2680,58254,8674,39,2354,4193,152,456,White,0500000US37171
708,"Coffee County, Alabama",54231,38780,36827,5096,8991,509,312,49,1228,4362,26968,19499,18350,2624,4526,127,226,8,567,2015,27263,19281,18477,2472,4465,382,86,41,661,2347,71.50891556,67.90765429,9.396839446,16.57907839,0.938577566,0.575316701,0.090354225,2.264387527,8.043370028,54231,38780,8991,36827,5096,49,1228,4362,312,509,White,0500000US01031
709,"Shelby County, Ohio",48007,44523,44076,807,1031,374,40,0,353,1686,24304,22497,22108,497,562,130,24,0,202,889,23703,22026,21968,310,469,244,16,0,151,797,92.74272502,91.81161081,1.681004853,2.147603474,0.779053055,0.083321182,0,0.735309434,3.511987835,48007,44523,1031,44076,807,0,353,1686,40,374,White,0500000US39149
710,"Canyon County, Idaho",242405,180189,164019,62458,1589,2064,2286,676,27868,27733,120832,89331,81011,31952,949,909,1076,408,14280,13879,121573,90858,83008,30506,640,1155,1210,268,13588,13854,74.33386275,67.66320827,25.76597017,0.655514531,0.851467585,0.943049855,0.278872135,11.49646253,11.44077061,242405,180189,1589,164019,62458,676,27868,27733,2286,2064,White,0500000US16027
711,"Forest County, Wisconsin",9261,7256,7211,202,35,13,1073,0,222,662,4711,3628,3602,113,31,3,547,0,178,324,4550,3628,3609,89,4,10,526,0,44,338,78.35007019,77.86416154,2.181189936,0.377928949,0.14037361,11.58622179,0,2.397149336,7.148256128,9261,7256,35,7211,202,0,222,662,1073,13,White,0500000US55041
712,"Sawyer County, Wisconsin",18243,14205,14059,430,116,108,2660,17,137,1000,9346,7322,7250,206,103,41,1245,0,67,568,8897,6883,6809,224,13,67,1415,17,70,432,77.86548265,77.06517568,2.357068465,0.63586033,0.592007893,14.58093515,0.093186428,0.750972976,5.481554569,18243,14205,116,14059,430,17,137,1000,2660,108,White,0500000US55113
713,"Hudson County, New Jersey",710478,263094,199498,289220,86696,117450,6140,129,108484,128485,354747,134190,102961,142599,41340,59195,3116,43,53876,62987,355731,128904,96537,146621,45356,58255,3024,86,54608,65498,37.03056252,28.0794057,40.70780517,12.20248903,16.53112412,0.864206914,0.01815679,15.26915682,18.08430381,710478,263094,86696,199498,289220,129,108484,128485,6140,117450,Hispanic/Latino,0500000US34017
714,"Stark County, Ohio",373764,318786,315230,10887,28074,3254,348,123,2300,20879,182836,156047,153890,5597,13634,1436,126,61,1118,10414,190928,162739,161340,5290,14440,1818,222,62,1182,10465,85.29071821,84.33931572,2.912800591,7.511156773,0.87060284,0.09310688,0.032908466,0.615361565,5.586145268,373764,318786,28074,315230,10887,123,2300,20879,348,3254,White,0500000US39151
715,"Guadalupe County, Texas",178368,108064,85530,68626,14206,3081,696,107,13396,38818,89128,53776,42394,34344,7661,1364,351,57,7122,18797,89240,54288,43136,34282,6545,1717,345,50,6274,20021,60.58485827,47.95142626,38.47439003,7.964433082,1.727327772,0.390204521,0.059988339,7.510315752,21.76287226,178368,108064,14206,85530,68626,107,13396,38818,696,3081,White,0500000US48187
716,"Island County, Washington",86747,68853,66449,7384,2367,4218,864,310,1774,8361,43645,34556,33471,3817,1557,1840,490,179,929,4094,43102,34297,32978,3567,810,2378,374,131,845,4267,79.37219731,76.60091992,8.512109929,2.728624621,4.862415991,0.995999862,0.357361061,2.045027494,9.638373661,86747,68853,2367,66449,7384,310,1774,8361,864,4218,White,0500000US53029
717,"Jefferson County, West Virginia",58546,48075,47080,4362,3113,849,134,8,1113,5254,29142,23930,23421,2334,1688,275,60,8,556,2625,29404,24145,23659,2028,1425,574,74,0,557,2629,82.11491818,80.41539986,7.450551703,5.317186486,1.450141769,0.228879855,0.013664469,1.901069245,8.974139992,58546,48075,3113,47080,4362,8,1113,5254,134,849,White,0500000US54037
718,"Prince William County, Virginia",484625,225950,188367,124358,99527,47582,3049,375,43479,64663,243640,113975,94792,64494,49195,22145,1469,203,22623,34030,240985,111975,93575,59864,50332,25437,1580,172,20856,30633,46.6236781,38.86860975,25.66066546,20.53690998,9.818313129,0.629146247,0.077379417,8.971679133,13.34289399,484625,225950,99527,188367,124358,375,43479,64663,3049,47582,White,0500000US51153
719,"Chester County, Pennsylvania",540896,423956,412488,44329,28466,34812,326,147,15395,37794,268207,209762,203475,23217,13855,17265,138,68,7764,19355,272689,214194,209013,21112,14611,17547,188,79,7631,18439,78.3803171,76.26013134,8.195475655,5.262749216,6.435987694,0.060270366,0.027177128,2.846203337,6.987295155,540896,423956,28466,412488,44329,147,15395,37794,326,34812,White,0500000US42029
720,"Mercer County, West Virginia",59062,52785,52508,771,2542,176,204,0,261,3094,28375,25432,25353,324,1145,46,78,0,209,1465,30687,27353,27155,447,1397,130,126,0,52,1629,89.37218516,88.90318648,1.305407876,4.303951779,0.297991941,0.345399749,0,0.441908503,5.238562866,59062,52785,2542,52508,771,0,261,3094,204,176,White,0500000US54055
721,"Roane County, Tennessee",54403,49989,49590,1225,1294,348,165,0,268,2339,26928,24693,24520,554,790,128,16,0,124,1177,27475,25296,25070,671,504,220,149,0,144,1162,91.88647685,91.15306141,2.25171406,2.378545301,0.639670606,0.303292098,0,0.492619892,4.299395254,54403,49989,1294,49590,1225,0,268,2339,165,348,White,0500000US47145
722,"Copper River Census Area, Alaska",2626,1403,1398,102,3,14,922,0,17,267,1330,758,756,63,0,7,410,0,10,145,1296,645,642,39,3,7,512,0,7,122,53.4272658,53.23686215,3.884234577,0.114242193,0.533130236,35.11043412,0,0.64737243,10.16755522,2626,1403,3,1398,102,0,17,267,922,14,White,0500000US02066
723,"Chugach Census Area, Alaska",6964,5053,5012,359,96,419,321,68,276,731,3725,2764,2750,152,46,228,171,44,107,365,3239,2289,2262,207,50,191,150,24,169,366,72.55887421,71.97013211,5.155083285,1.378518093,6.016657094,4.609419874,0.976450316,3.963239518,10.4968409,6964,5053,96,5012,359,68,276,731,321,419,White,0500000US02063
724,"Hinds County, Mississippi",222494,52494,51620,4500,161009,1779,353,15,1657,5187,104138,25324,24870,2415,74480,768,253,0,718,2595,118356,27170,26750,2085,86529,1011,100,15,939,2592,23.59344522,23.20062563,2.02252645,72.36554694,0.799572123,0.158655964,0.006741755,0.744739184,2.331298822,222494,52494,161009,51620,4500,15,1657,5187,353,1779,Black,0500000US28049
725,"Lampasas County, Texas",22267,17206,15640,4477,904,277,141,5,705,3029,11091,8515,7712,2308,516,102,98,5,424,1431,11176,8691,7928,2169,388,175,43,0,281,1598,77.27129833,70.23846948,20.10598644,4.059819464,1.243993353,0.633224054,0.022454754,3.166120268,13.60308977,22267,17206,904,15640,4477,5,705,3029,141,277,White,0500000US48281
726,"Loudoun County, Virginia",427082,236450,222395,60466,32889,89864,1274,263,18949,47393,213723,118678,111803,30429,16712,43904,695,149,9969,23616,213359,117772,110592,30037,16177,45960,579,114,8980,23777,55.36407528,52.07313818,14.15793688,7.700863066,21.04139252,0.29830337,0.06158068,4.436852876,11.09693221,427082,236450,32889,222395,60466,263,18949,47393,1274,89864,White,0500000US51107
727,"St. Clair County, Missouri",9451,8842,8782,203,74,23,11,0,75,426,4797,4553,4544,77,54,2,4,0,35,149,4654,4289,4238,126,20,21,7,0,40,277,93.55623744,92.92138398,2.147920855,0.782985927,0.243360491,0.1163898,0,0.793566818,4.507459528,9451,8842,74,8782,203,0,75,426,11,23,White,0500000US29185
728,"Delaware County, New York",44551,40429,39984,2100,698,377,274,0,406,2367,22651,20477,20263,1084,391,173,214,0,219,1177,21900,19952,19721,1016,307,204,60,0,187,1190,90.74768243,89.74882719,4.713698907,1.566743732,0.846221185,0.615025476,0,0.911315122,5.313012054,44551,40429,698,39984,2100,0,406,2367,274,377,White,0500000US36025
729,"Phillips County, Montana",4224,3517,3461,58,16,0,301,17,0,373,2249,1819,1814,7,0,0,135,17,0,278,1975,1698,1647,51,16,0,166,0,0,95,83.26231061,81.93655303,1.373106061,0.378787879,0,7.12594697,0.402462121,0,8.830492424,4224,3517,16,3461,58,17,0,373,301,0,White,0500000US30071
730,"Mercer County, Missouri",3501,3247,3203,155,9,36,22,0,78,109,1730,1634,1611,65,5,0,15,0,25,51,1771,1613,1592,90,4,36,7,0,53,58,92.74493002,91.48814624,4.427306484,0.257069409,1.028277635,0.628391888,0,2.227934876,3.113396173,3501,3247,9,3203,155,0,78,109,22,36,White,0500000US29129
731,"Union County, South Dakota",16916,15293,15057,748,142,238,195,12,163,873,8644,7681,7564,446,142,113,104,12,75,517,8272,7612,7493,302,0,125,91,0,88,356,90.40553322,89.01040435,4.421849137,0.839441948,1.406951998,1.152754788,0.070938756,0.963584772,5.160794514,16916,15293,142,15057,748,12,163,873,195,238,White,0500000US46127
732,"Elmore County, Alabama",88669,64984,63908,2917,18685,604,204,3,722,3467,43186,31554,30950,1552,9347,229,91,3,336,1626,45483,33430,32958,1365,9338,375,113,0,386,1841,73.28829692,72.07479502,3.289763051,21.07275372,0.681185082,0.230069134,0.00338337,0.814264286,3.91004748,88669,64984,18685,63908,2917,3,722,3467,204,604,White,0500000US01051
733,"Lumpkin County, Georgia",33931,30747,30207,1916,623,306,125,50,471,1609,16751,15362,15025,951,183,83,52,31,151,889,17180,15385,15182,965,440,223,73,19,320,720,90.61625063,89.02478559,5.646753706,1.836079102,0.901830185,0.368394683,0.147357873,1.388111167,4.741976364,33931,30747,623,30207,1916,50,471,1609,125,306,White,0500000US13187
734,"Knox County, Ohio",62888,59089,58623,1233,590,444,11,2,650,2102,31021,29138,28885,685,260,148,4,2,344,1125,31867,29951,29738,548,330,296,7,0,306,977,93.9591019,93.21810202,1.960628419,0.938175805,0.706017046,0.017491413,0.003180257,1.033583514,3.34245007,62888,59089,590,58623,1233,2,650,2102,11,444,White,0500000US39083
735,"Bremer County, Iowa",25118,23406,23298,502,283,255,18,3,289,864,12504,11622,11587,209,181,103,3,3,213,379,12614,11784,11711,293,102,152,15,0,76,485,93.18417071,92.75420018,1.998566765,1.126682061,1.015208217,0.071661757,0.011943626,1.150569313,3.439764312,25118,23406,283,23298,502,3,289,864,18,255,White,0500000US19017
736,"Goliad County, Texas",7096,5339,4287,2288,361,1,30,0,210,1155,3564,2651,2143,1204,175,1,2,0,95,640,3532,2688,2144,1084,186,0,28,0,115,515,75.23957159,60.41431793,32.24351747,5.087373168,0.014092446,0.422773393,0,2.959413754,16.27677565,7096,5339,361,4287,2288,0,210,1155,30,1,White,0500000US48175
737,"Henderson County, North Carolina",117387,98766,93736,15034,3842,1520,679,143,5460,6977,56796,47564,44771,7876,1903,708,310,127,2782,3402,60591,51202,48965,7158,1939,812,369,16,2678,3575,84.13708503,79.8521131,12.80721034,3.272934822,1.294862293,0.578428616,0.121819282,4.651281658,5.943588302,117387,98766,3842,93736,15034,143,5460,6977,679,1520,White,0500000US37089
738,"Indian River County, Florida",163856,126618,119812,22009,13211,2451,689,0,5020,15867,79409,61665,57780,11076,6372,1163,442,0,2405,7362,84447,64953,62032,10933,6839,1288,247,0,2615,8505,77.27394786,73.12030075,13.43191583,8.062567132,1.495825603,0.420491163,0,3.063665658,9.683502588,163856,126618,13211,119812,22009,0,5020,15867,689,2451,White,0500000US12061
739,"Roberts County, Texas",785,747,679,83,2,0,2,0,6,28,411,388,358,42,1,0,0,0,5,17,374,359,321,41,1,0,2,0,1,11,95.15923567,86.49681529,10.57324841,0.25477707,0,0.25477707,0,0.76433121,3.566878981,785,747,2,679,83,0,6,28,2,0,White,0500000US48393
740,"Deuel County, Nebraska",1865,1684,1609,188,0,9,15,0,31,126,925,845,822,77,0,2,9,0,15,54,940,839,787,111,0,7,6,0,16,72,90.29490617,86.27345845,10.08042895,0,0.482573727,0.804289544,0,1.662198391,6.756032172,1865,1684,0,1609,188,0,31,126,15,9,White,0500000US31049
741,"Livingston County, New York",61588,55619,54735,2759,1171,620,84,0,1055,3039,30740,27444,26910,1450,874,301,50,0,602,1469,30848,28175,27825,1309,297,319,34,0,453,1570,90.30817692,88.87283237,4.479768786,1.901344418,1.006689615,0.136390206,0,1.712996038,4.934402806,61588,55619,1171,54735,2759,0,1055,3039,84,620,White,0500000US36051
742,"O'Brien County, Iowa",14103,12682,12487,1009,186,86,44,42,382,681,7035,6439,6304,506,93,25,10,16,243,209,7068,6243,6183,503,93,61,34,26,139,472,89.92412962,88.54144508,7.154506133,1.318868326,0.609799333,0.311990357,0.297808977,2.708643551,4.828759838,14103,12682,186,12487,1009,42,382,681,44,86,White,0500000US19141
743,"Plaquemines Parish, Louisiana",23070,14254,13895,2193,5157,927,299,0,564,1869,12049,7299,7089,1131,2847,475,165,0,334,929,11021,6955,6806,1062,2310,452,134,0,230,940,61.78586909,60.22973559,9.505851756,22.35370611,4.018205462,1.296055483,0,2.44473342,8.101430429,23070,14254,5157,13895,2193,0,564,1869,299,927,White,0500000US22075
744,"Pontotoc County, Mississippi",31312,23537,23419,2148,4626,0,18,0,1744,1387,15401,11582,11523,1110,2249,0,11,0,991,568,15911,11955,11896,1038,2377,0,7,0,753,819,75.16926418,74.79241185,6.85998978,14.77388861,0,0.057485948,0,5.569749617,4.42961165,31312,23537,4626,23419,2148,0,1744,1387,18,0,White,0500000US28115
745,"Nobles County, Minnesota",22067,13465,11719,7314,1149,1116,607,0,3069,2661,11390,6793,5928,3900,607,459,296,0,1671,1564,10677,6672,5791,3414,542,657,311,0,1398,1097,61.01871573,53.10644854,33.14451443,5.206869987,5.057325418,2.750713735,0,13.9076449,12.05873023,22067,13465,1149,11719,7314,0,3069,2661,607,1116,White,0500000US27105
746,"Aitkin County, Minnesota",15930,14887,14778,233,113,23,251,3,100,553,8036,7597,7548,82,40,13,118,3,19,246,7894,7290,7230,151,73,10,133,0,81,307,93.45260515,92.76836158,1.46264909,0.709353421,0.14438167,1.57564344,0.018832392,0.62774639,3.471437539,15930,14887,113,14778,233,3,100,553,251,23,White,0500000US27001
747,"Ramsey County, North Dakota",11563,9496,9450,320,119,101,1100,13,37,697,5783,4909,4863,168,24,6,428,13,0,403,5780,4587,4587,152,95,95,672,0,37,294,82.12401626,81.72619562,2.767447894,1.029144686,0.873475742,9.513102136,0.112427571,0.319986163,6.027847444,11563,9496,119,9450,320,13,37,697,1100,101,White,0500000US38071
748,"Person County, North Carolina",39275,25796,25433,2303,10004,168,233,2,548,2524,18940,12617,12449,1050,4789,54,21,2,185,1272,20335,13179,12984,1253,5215,114,212,0,363,1252,65.68045831,64.75620624,5.863781031,25.47167409,0.427753024,0.593252705,0.005092298,1.395289624,6.426479949,39275,25796,10004,25433,2303,2,548,2524,233,168,White,0500000US37145
749,"Trego County, Kansas",2778,2670,2669,5,2,21,3,0,25,57,1371,1323,1323,4,1,0,1,0,15,31,1407,1347,1346,1,1,21,2,0,10,26,96.11231102,96.07631389,0.179985601,0.07199424,0.755939525,0.107991361,0,0.899928006,2.051835853,2778,2670,2,2669,5,0,25,57,3,21,White,0500000US20195
750,"Washington County, Mississippi",43674,10598,10520,655,31511,350,32,1,515,667,20408,5221,5153,409,14245,205,25,1,367,344,23266,5377,5367,246,17266,145,7,0,148,323,24.26615378,24.08755781,1.499748134,72.15047855,0.801392133,0.073270138,0.002289692,1.179191281,1.527224436,43674,10598,31511,10520,655,1,515,667,32,350,Black,0500000US28151
751,"Eastland County, Texas",17846,14719,13818,3013,405,67,102,5,233,2315,8947,7130,6785,1529,282,49,61,0,103,1322,8899,7589,7033,1484,123,18,41,5,130,993,82.47786619,77.42911577,16.8833352,2.269416116,0.375434271,0.571556651,0.028017483,1.305614704,12.97209459,17846,14719,405,13818,3013,5,233,2315,102,67,White,0500000US48133
752,"Issaquena County, Mississippi",1095,291,291,14,768,4,0,0,14,18,731,176,176,14,532,2,0,0,14,7,364,115,115,0,236,2,0,0,0,11,26.57534247,26.57534247,1.278538813,70.1369863,0.365296804,0,0,1.278538813,1.643835616,1095,291,768,291,14,0,14,18,0,4,Black,0500000US28055
753,"DeWitt County, Texas",19853,12111,10653,7017,1466,98,194,0,3839,2145,10393,6136,5379,3788,858,77,109,0,2200,1013,9460,5975,5274,3229,608,21,85,0,1639,1132,61.0033748,53.65939656,35.34478416,7.384274417,0.493628167,0.97718229,0,19.33712789,10.80441243,19853,12111,1466,10653,7017,0,3839,2145,194,98,White,0500000US48123
754,"Angelina County, Texas",86791,58239,51241,20104,10603,824,831,0,2953,13341,42650,28317,25095,10191,4833,428,461,0,1581,7030,44141,29922,26146,9913,5770,396,370,0,1372,6311,67.10257976,59.03953175,23.16369209,12.2167045,0.949407197,0.957472549,0,3.402426519,15.37140948,86791,58239,10603,51241,20104,0,2953,13341,831,824,White,0500000US48005
755,"Saluda County, South Carolina",18958,11205,10903,3144,4194,52,185,4,908,2410,9578,5403,5266,1939,2003,0,145,0,626,1401,9380,5802,5637,1205,2191,52,40,4,282,1009,59.1043359,57.51134086,16.58402785,22.12258677,0.274290537,0.975841333,0.021099272,4.789534761,12.71231143,18958,11205,4194,10903,3144,4,908,2410,185,52,White,0500000US45081
756,"Maries County, Missouri",8435,7883,7760,160,14,8,55,0,37,438,4223,3993,3929,93,13,8,18,0,27,164,4212,3890,3831,67,1,0,37,0,10,274,93.45583877,91.99762893,1.896858328,0.165975104,0.094842916,0.65204505,0,0.438648488,5.192649674,8435,7883,14,7760,160,0,37,438,55,8,White,0500000US29125
757,"Arkansas County, Arkansas",16773,11816,11338,661,4319,14,16,0,113,495,8198,5877,5612,377,1987,3,0,0,51,280,8575,5939,5726,284,2332,11,16,0,62,215,70.446551,67.59673284,3.94085733,25.74971681,0.083467477,0.095391403,0,0.673701783,2.951171526,16773,11816,4319,11338,661,0,113,495,16,14,White,0500000US05001
758,"Lawrence County, Missouri",38392,34241,33313,3161,97,179,157,18,1142,2558,19320,17122,16647,1640,92,32,98,3,672,1301,19072,17119,16666,1521,5,147,59,15,470,1257,89.18785164,86.77068139,8.233486143,0.252656804,0.466242967,0.408939362,0.046884768,2.974578037,6.662846426,38392,34241,97,33313,3161,18,1142,2558,157,179,White,0500000US29109
759,"Charlottesville city, Virginia",45863,31202,29533,3103,7798,3224,56,0,689,2894,22180,15249,14326,1681,3734,1634,0,0,250,1313,23683,15953,15207,1422,4064,1590,56,0,439,1581,68.03305497,64.39395591,6.765802499,17.00281272,7.029631729,0.122102784,0,1.502300329,6.310097464,45863,31202,7798,29533,3103,0,689,2894,56,3224,White,0500000US51540
